ANG,LOV,JOY,SAD,ARO,VAL,DOM,MOD,IND,IMP,CON,SUB,POL,NEG,POS,COR,SEN,SPO,radioSilence,missingLinks,orgSilo,smelly,quitter,project
0.025641026,0.384615385,0.179487179,0.461538462,0.886996861,1.314040019,1.296306434,0.535423077,0.512820513,0.051282051,0.41025641,0.025641026,0.58974359,-0.144357143,0.170886364,0,3.153846154,0,1,0,0,1,0,Hadoop Common
0.019230769,0.028846154,0.057692308,0.153846154,1.043519492,1.52378474,1.54501255,0.685994231,0.682692308,0.105769231,0.201923077,0.009615385,0.298076923,-0.175355556,0.27335641,0,2.048076923,0,1,0,0,1,0,Hadoop Common
0,0,0.125,0.75,0.947984895,1.437291288,1.39087975,0.524775,0.625,0.25,0.125,0,0.75,-0.0917,0.13436,0,7.125,0,1,0,0,1,0,Hadoop Common
0,0.027027027,0.027027027,0.108108108,0.967212573,1.487889153,1.484486353,0.756637838,0.864864865,0.027027027,0.108108108,0,0.405405405,-0.15362,0.25485,0,2.432432432,0,1,0,0,1,0,Hadoop Common
0,0,0,1.5,1.0164126,1.3468162,1.40697835,0.5329,0,0,1,0,0.5,0,0.05975,0,5.5,0,1,0,0,1,0,Hadoop Common
0,0.0625,0.03125,0.125,1.047186607,1.534717587,1.528314178,0.70519375,0.75,0,0.25,0,0.28125,-0.2566,0.195736364,0,2.03125,0,1,0,0,1,0,Hadoop Common
0,0,0,0.5,1.181420151,1.65187367,1.678490921,0.44598,0.3,0.1,0.6,0,0.6,-0.060025,0.191675,0,5.6,0,1,0,0,1,0,Hadoop Common
0,0.123076923,0.030769231,0.184615385,0.902230507,1.344925248,1.326448297,0.64002,0.738461538,0.046153846,0.215384615,0,0.384615385,-0.157628571,0.187143333,0,2.8,0,1,0,0,1,0,Hadoop Common
0.005988024,0.089820359,0.137724551,0.365269461,1.043554777,1.575002273,1.551854806,0.527528144,0.640718563,0.02994012,0.323353293,0.005988024,0.604790419,-0.139766667,0.229198969,2,4.760479042,0,1,1,1,1,0,Hadoop Common
0,0,0.2,0,0.661078768,1.13394487,1.07389252,0.47778,0.4,0.4,0.2,0,0.8,-0.1043,0.7,0,2.6,0,1,0,0,1,0,Hadoop Common
0.067961165,0.077669903,0.13592233,0.436893204,0.960355342,1.394371952,1.411830865,0.563320388,0.563106796,0.067961165,0.368932039,0,0.533980583,-0.129106452,0.193460784,0,4.776699029,0,1,0,0,1,0,Hadoop Common
0.018867925,0.323450135,0.223719677,0.32884097,0.994168733,1.548673247,1.505640396,0.614574933,0.614555256,0.035040431,0.350404313,0,0.684636119,-0.116001923,0.215180083,0,4.579514825,0,1,1,1,1,0,Hadoop Common
0.142857143,0,0.142857143,0.142857143,1.178451929,1.6674958,1.690818943,0.721185714,0.571428571,0.142857143,0.285714286,0,0.428571429,-0.5,0.260425,0,2.857142857,0,1,0,0,1,0,Hadoop Common
0.009852217,0.192118227,0.128078818,0.246305419,0.901058016,1.387299427,1.35919865,0.601721675,0.640394089,0.064039409,0.295566502,0,0.551724138,-0.16106129,0.255238596,1,3.0591133,0,1,1,1,1,0,Hadoop Common
0,0.095238095,0,0.095238095,0.874501528,1.404893035,1.355996283,0.76287619,0.666666667,0,0.333333333,0,0.238095238,-0.204166667,0.180822222,0,1.428571429,0,1,0,0,1,0,Hadoop Common
0,0,0,0,1.2651283,1.9265128,1.9625641,0.5347,1,0,0,0,1,0,0.0136,0,10,0,1,0,0,1,0,Hadoop Common
0,0.357142857,0.357142857,1.357142857,1.402700264,2.072186343,2.073735386,0.124428571,0,0.071428571,0.928571429,0,0.785714286,-0.0688,0.134609091,0,14.5,0,1,0,0,1,0,Hadoop Common
0,0.222222222,0.101010101,0.161616162,0.796478066,1.206632325,1.191715599,0.659780303,0.661616162,0.080808081,0.252525253,0.005050505,0.621212121,-0.132796774,0.225427778,3,2.898989899,0,1,1,1,1,0,Hadoop Common
0,0,0,0.222222222,0.879884022,1.337042118,1.339342454,0.394866667,0.666666667,0,0.333333333,0,0.555555556,-0.125,0.123825,0,1.777777778,0,1,0,0,1,0,Hadoop Common
0.00990099,0.178217822,0.227722772,0.277227723,1.072317891,1.645128256,1.582925226,0.619254455,0.722772277,0.04950495,0.227722772,0,0.643564356,-0.142942857,0.260113115,2,3.257425743,0,1,1,1,1,0,Hadoop Common
0.018320611,0.369465649,0.149618321,0.374045802,0.895112758,1.335003383,1.324901193,0.594389924,0.586259542,0.044274809,0.367938931,0.001526718,0.72519084,-0.129753237,0.209053151,3,4.653435115,0,1,1,1,1,0,Hadoop Common
0,1,0,0,0.60696775,0.9143871,0.903871,0.7273,1,0,0,0,0,-0.0687,0,0,3,0,1,0,0,1,0,Hadoop Common
0,0,0,0.5,1.24230905,1.836104275,1.8659356,0.217525,0.75,0.25,0,0,0.75,-0.0833,0.2509,0,2.25,0,1,0,0,1,0,Hadoop Common
0,0,0,0.5,1.106862293,1.55998935,1.52690935,0.69445,0.5,0.25,0.25,0,0.25,0,0.2131,0,2.5,0,1,0,0,1,0,Hadoop Common
0.166666667,0.333333333,0,1.166666667,0.972956372,1.452005033,1.476326383,0.410966667,0.5,0.166666667,0.166666667,0.166666667,0.5,-0.2377,0.44165,0,3,0,1,0,0,1,0,Hadoop Common
0,0.034782609,0.034782609,0.347826087,1.093068354,1.601513366,1.607692795,0.566712174,0.652173913,0.086956522,0.260869565,0,0.443478261,-0.217383333,0.212749123,0,2.965217391,0,1,0,0,1,0,Hadoop Common
0,0.052631579,0.052631579,0.157894737,0.884616788,1.295488414,1.307553893,0.602573684,0.578947368,0.105263158,0.315789474,0,0.368421053,-0.10415,0.134133333,0,2.210526316,0,1,0,0,1,0,Hadoop Common
0.01183432,0.071005917,0.082840237,0.189349112,1.024832248,1.51318464,1.498868618,0.657024852,0.603550296,0.124260355,0.272189349,0,0.633136095,-0.188961765,0.239272152,0,3.449704142,0,1,0,0,1,0,Hadoop Common
0,0,0,1.5,0.74023586,0.951448775,1.04564013,0.64905,0.5,0,0.5,0,0.5,-0.17155,0,0,2.5,0,1,0,0,1,0,Hadoop Common
0.039772727,0.159090909,0.170454545,0.4375,0.910622241,1.301533705,1.317423536,0.558111932,0.5,0.073863636,0.414772727,0.011363636,0.653409091,-0.140311765,0.206815929,2,4.193181818,0,1,1,1,1,0,Hadoop Common
0,0,0,0.1875,0.75701521,1.033901996,1.107343844,0.660375,0.4375,0.125,0.4375,0,0.375,-0.10642,0.1886,1,2.6875,0,1,1,1,1,0,Hadoop Common
0,0.271186441,0.016949153,0.169491525,0.824611022,1.224747498,1.243063463,0.752344068,0.677966102,0.169491525,0.152542373,0,0.474576271,-0.215066667,0.272468182,0,2.288135593,0,1,0,0,1,0,Hadoop Common
0.035714286,0.193877551,0.06122449,0.408163265,0.842247629,1.223327759,1.247583648,0.604683163,0.596938776,0.005102041,0.392857143,0.005102041,0.571428571,-0.182002174,0.177185455,0,3.867346939,0,1,0,0,1,0,Hadoop Common
0.018867925,0.150943396,0.037735849,0.132075472,0.673670404,0.970822885,0.989047435,0.6793,0.79245283,0.056603774,0.150943396,0,0.490566038,-0.28142,0.2246,0,1.886792453,0,1,0,0,1,0,Hadoop Common
0,0.4375,0.125,0.0625,1.058251724,1.577924563,1.523164694,0.76926875,0.75,0,0.25,0,0.6875,-0.1422,0.304,0,2.375,0,1,0,0,1,0,Hadoop Common
0,0.333333333,0,1.666666667,0.795004133,1.283700023,1.2759085,0.4244,0.333333333,0,0.666666667,0,0.333333333,-0.0178,0.1667,0,4,0,1,0,0,1,0,Hadoop Common
0,0,0,0,0.76692307,1.0126923,0.90076923,0.15,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,Hadoop Common
0.01754386,0.087719298,0.105263158,0.438596491,1.129650279,1.683195393,1.697951793,0.564322807,0.666666667,0.035087719,0.298245614,0,0.368421053,-0.262855556,0.238018519,0,2.754385965,0,1,0,0,1,0,Hadoop Common
0,0,0,0,0.72818184,0.8645454,0.8172727,1,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,Hadoop Common
0,0,0,0,0.943633511,1.347926778,1.34195234,0.649311111,0.666666667,0.111111111,0.222222222,0,0.111111111,-0.0451,0.09556,0,1.555555556,0,1,0,0,1,0,Hadoop Common
0,0.142857143,0.017857143,0.125,0.917511185,1.349151491,1.329734281,0.756448214,0.696428571,0.071428571,0.232142857,0,0.553571429,-0.226422222,0.225554545,0,2.267857143,0,1,0,0,1,0,Hadoop Common
0,1,0,0,1.4121052,1.6536843,1.7363157,-0.5,1,0,0,0,1,0,0,0,2,0,1,0,0,1,0,Hadoop Common
0,0.106382979,0,0.191489362,0.873466159,1.259559999,1.255291053,0.751770213,0.787234043,0.063829787,0.14893617,0,0.446808511,-0.24392,0.205483333,0,2,0,1,0,0,1,0,Hadoop Common
0,0,0.1,0.6,1.061315309,1.54477774,1.57010781,0.50997,0.6,0,0.4,0,0.6,0,0.128725,0,3.7,0,1,0,0,1,0,Hadoop Common
0,0.196261682,0.074766355,0.08411215,1.0076909,1.494012822,1.477274169,0.66401215,0.644859813,0.08411215,0.271028037,0,0.663551402,-0.14825,0.221646429,3,3.056074766,0,0,1,1,1,0,Hadoop Common
0,0,0,0.444444444,1.106050974,1.586945356,1.628556656,0.596455556,0.666666667,0.111111111,0.222222222,0,0.777777778,-0.4083,0.1521,0,3.111111111,0,1,0,0,1,0,Hadoop Common
0.033333333,0.266666667,0.133333333,0.3,0.752756079,1.195697642,1.169024284,0.49043,0.7,0.033333333,0.266666667,0,0.533333333,-0.0705,0.271435,0,2.766666667,0,1,0,0,1,0,Hadoop Common
0,1.333333333,1.666666667,2.333333333,1.0774915,1.648987933,1.6219715,0.239866667,0.333333333,0,0.666666667,0,1,-0.017,0.20015,0,14,0,1,0,0,1,0,Hadoop Common
0,0.4,0.2,0,0.71377342,1.05779007,1.0364344,0.58154,0.2,0.2,0.6,0,0.8,0,0.244525,0,2.4,0,1,0,0,1,0,Hadoop Common
0.052631579,0.052631579,0,0.105263158,0.986153626,1.5086938,1.513652558,0.5096,0.421052632,0,0.578947368,0,0.894736842,0,0.179658824,0,5.052631579,0,1,0,0,1,0,Hadoop Common
0,0.5,0,0,0.964704717,1.429240338,1.463301977,0.827383333,0.833333333,0,0.166666667,0,0.833333333,0,0.1618,0,2,0,1,0,0,1,0,Hadoop Common
0.013888889,0.222222222,0.222222222,0.305555556,1.111753293,1.668871623,1.679019785,0.548736111,0.513888889,0.069444444,0.416666667,0,0.597222222,-0.189370588,0.182732558,0,4.777777778,0,1,0,0,1,0,Hadoop Common
0,0.5,0.25,0.375,0.785546083,1.138226188,1.129815325,0.4889375,0.375,0,0.625,0,0.625,-0.07575,0.252216667,0,6.125,0,1,0,0,1,0,Hadoop Common
0,0.090909091,0.090909091,0.272727273,1.330675218,1.809926318,1.811445827,0.763845455,0.636363636,0.090909091,0.272727273,0,0.545454545,-0.205633333,0,0,5.363636364,0,1,0,0,1,0,Hadoop Common
0,0,0,0.444444444,0.996621429,1.399668372,1.447858944,0.565966667,0.555555556,0.111111111,0.333333333,0,0.444444444,-0.175,0.088275,0,3.111111111,0,1,0,0,1,0,Hadoop Common
0.03030303,0.060606061,0.090909091,0.484848485,0.982377254,1.387276135,1.406604418,0.598330303,0.636363636,0.090909091,0.272727273,0,0.424242424,-0.121846154,0.19525,0,3.878787879,0,1,0,0,1,0,Hadoop Common
0.1,0.1,0,0.1,1.06737909,1.44124706,1.49244071,0.71074,0.7,0,0.3,0,0.6,-0.0101,0.066725,0,3,0,1,0,0,1,0,Hadoop Common
0.052631579,0.210526316,0.105263158,0.421052632,1.043981018,1.529610048,1.528853012,0.580784211,0.789473684,0.052631579,0.157894737,0,0.421052632,-0.2875,0.28287,0,2.368421053,0,1,0,0,1,0,Hadoop Common
0,0.052631579,0.105263158,0.421052632,0.933128814,1.379326821,1.369653923,0.636684211,0.526315789,0,0.473684211,0,0.526315789,-0.16456,0.199933333,0,2.421052632,0,1,0,0,1,0,Hadoop Common
0,0.333333333,0,0.333333333,0.951439383,1.335776567,1.328205033,0.808716667,0.833333333,0,0.166666667,0,0.666666667,-0.25,0.205625,0,3.333333333,0,1,0,0,1,0,Hadoop Common
0,0,0,0,0.942724365,1.65744395,1.4970513,0.7875,1,0,0,0,0.25,-0.1667,0,0,1.5,0,1,0,0,1,0,Hadoop Common
0,0,0,0,1.2436212,1.653712829,1.669997843,0.414957143,0.857142857,0.142857143,0,0,0.571428571,-0.1401,0.10155,0,1.428571429,0,0,1,1,1,0,Hadoop Common
0,0,0,0,1.1599611,1.7612451,1.7629182,0.3174,0,0,1,0,1,0,0.0733,0,11,0,1,0,0,1,0,Hadoop Common
0,0,0,1,1.1253722,1.7431877,1.8694013,0.6693,1,0,0,0,0,-0.4986,0,0,2,0,1,0,0,1,0,Hadoop Common
0,0,0,0.2,1.24720432,1.98597746,1.88526822,0.66666,1,0,0,0,0,0,0.0439,0,4.8,0,1,0,0,1,0,Hadoop Common
0.2,0.2,0,0,1.44733434,2.14150542,2.1582837,0.34,0.8,0,0.2,0,0.4,0,0.075,0,1.4,0,1,0,0,1,0,Hadoop Common
0.015673981,0.043887147,0.056426332,0.225705329,0.931778245,1.389427676,1.382199185,0.62922069,0.655172414,0.021943574,0.307210031,0.015673981,0.438871473,-0.179559574,0.201065306,0,3.934169279,0,0,0,0,0,0,Hadoop Common
0.076923077,0.057692308,0.240384615,0.865384615,1.078207076,1.586870133,1.5890251,0.42105,0.355769231,0.057692308,0.576923077,0.009615385,0.653846154,-0.097605,0.12984,0,5.923076923,0,0,0,0,0,0,Hadoop Common
0.049603858,0.109197382,0.160868068,0.162934895,0.951304013,1.463863087,1.410838205,0.653730003,0.729245608,0.065105064,0.199793317,0.005856011,0.486393386,-0.182486136,0.285373722,0,2.856011023,0,0,0,0,0,0,Hadoop Common
0.023333333,0.091666667,0.158333333,0.395,1.024745487,1.513046503,1.52493323,0.564839167,0.445,0.118333333,0.433333333,0.003333333,0.528333333,-0.146816807,0.198001274,0,4.261666667,0,0,0,0,0,0,Hadoop Common
0.055319149,0.061702128,0.070212766,0.587234043,0.96515463,1.419190569,1.426476997,0.453456809,0.508510638,0.04893617,0.438297872,0.004255319,0.474468085,-0.142421429,0.188085932,0,4.312765957,0,0,0,0,0,0,Hadoop Common
0.017454545,0.019636364,0.048727273,0.331636364,1.017874315,1.467143669,1.472278505,0.485143855,0.492363636,0.046545455,0.456727273,0.004363636,0.428363636,-0.158515789,0.205183288,0,3.386909091,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.34347826,0.53369564,0.5621739,0.55,1,0,0,0,1,0,0.25,0,3,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.354674856,1.9813361,1.995446733,0.730766667,0.888888889,0,0.111111111,0,0.555555556,-0.4,0.2498,0,1.777777778,0,0,0,0,0,0,Hadoop Common
0.021428571,0.017857143,0.035714286,0.085714286,1.191169927,1.745194892,1.703497856,0.718403214,0.775,0.114285714,0.110714286,0,0.214285714,-0.177522222,0.229203704,0,1.828571429,0,0,0,0,0,0,Hadoop Common
0.020080321,0.110441767,0.108433735,0.186746988,0.916523095,1.362751713,1.337463927,0.656952008,0.763052209,0.058232932,0.176706827,0.002008032,0.485943775,-0.193324691,0.273852212,0,2.423694779,0,0,0,0,0,0,Hadoop Common
0.05,0.074242424,0.11969697,0.304545455,0.896104255,1.317004108,1.315338793,0.583625758,0.636363636,0.025757576,0.325757576,0.012121212,0.568181818,-0.128902759,0.19420574,0,4.403030303,0,0,0,0,0,0,Hadoop Common
0,0.5,0,0,0.878875008,1.373614525,1.375842125,0.9375,0.75,0,0.25,0,0.75,0,0.1354,0,2.25,0,0,0,0,0,0,Hadoop Common
0.027363184,0.039800995,0.069651741,0.211442786,1.012109777,1.481352174,1.497822947,0.548997264,0.55721393,0.024875622,0.412935323,0.004975124,0.589552239,-0.175228409,0.203333333,0,3.502487562,0,0,0,0,0,0,Hadoop Common
0,0.333333333,0,0.333333333,0.849654353,1.45099432,1.360208333,0.8148,1,0,0,0,0.333333333,0,0.22085,0,2,0,0,0,0,0,0,Hadoop Common
0,0.105263158,0.052631579,0.105263158,0.899447527,1.339489432,1.330943626,0.590657895,0.631578947,0,0.368421053,0,0.473684211,-0.210375,0.252375,0,3.210526316,0,0,0,0,0,0,Hadoop Common
0.032258065,0.096774194,0.064516129,0.193548387,1.00956811,1.509401895,1.5224917,0.604664516,0.580645161,0.064516129,0.322580645,0.032258065,0.225806452,-0.20853,0.267944444,0,2.064516129,0,0,0,0,0,0,Hadoop Common
0,0,0.2,0,0.870978386,1.322602008,1.25741872,0.63334,1,0,0,0,0.4,-0.17725,0.2625,0,2.4,0,0,0,0,0,0,Hadoop Common
0,0.086956522,0.043478261,0.260869565,1.278705361,1.876075198,1.896571948,0.626691304,0.347826087,0.217391304,0.434782609,0,0.391304348,-0.08448,0.094271429,0,3.739130435,0,0,0,0,0,0,Hadoop Common
0,0.125,0.25,0.125,1.215075394,1.990086778,1.936906533,0.327325,0.625,0.125,0.25,0,0.75,0,0.2741375,0,4.125,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.9081236,1.1721123,1.1794382,0.6278,0,0,1,0,1,0,0.0357,0,5,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.072857133,1.450634867,1.685476167,0.843733333,1,0,0,0,0.333333333,0,0,0,1.666666667,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.0871428,1.646,1.6337143,0.625,1,0,0,0,1,0,0.75,0,3,0,0,0,0,0,0,Hadoop Common
0,0.123287671,0.054794521,0.164383562,0.968781524,1.463363162,1.470577035,0.732613699,0.726027397,0.02739726,0.246575342,0,0.479452055,-0.155728571,0.285747059,0,2.589041096,0,0,0,0,0,0,Hadoop Common
0,0,0.105263158,0.157894737,1.276015181,1.80560403,1.847126021,0.653505263,0.578947368,0.105263158,0.315789474,0,0.263157895,-0.06665,0.216307143,0,1.789473684,0,0,0,0,0,0,Hadoop Common
0,0.64,0.12,0.12,0.626193914,0.955105246,0.92840606,0.818872,0.76,0,0.24,0,0.44,-0.133466667,0.218858824,0,2.72,0,0,0,0,0,0,Hadoop Common
0,0.047619048,0,0.333333333,0.920617231,1.362737059,1.366767432,0.720147619,0.761904762,0.142857143,0.095238095,0,0.380952381,-0.122133333,0.212166667,0,3.047619048,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.04,1.7583333,1.5016667,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.683082053,0.955300525,0.9506025,0.72655,1,0,0,0,0.75,0,0.1735,0,2,0,0,0,0,0,0,Hadoop Common
0,0.333333333,0.166666667,0.333333333,0.7409585,1.220861,1.26655476,0.458966667,0.5,0.166666667,0.166666667,0.166666667,0.5,-0.3,0.268733333,0,3.333333333,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.157833333,2.113166667,1.856333333,0.916666667,0.666666667,0.333333333,0,0,0.333333333,0,0.32915,0,1,0,0,0,0,0,0,Hadoop Common
0,0.166666667,0,0.833333333,1.09268075,1.697220483,1.6298486,0.614666667,1,0,0,0,0.833333333,-0.0772,0.3198,0,4.333333333,0,0,0,0,0,0,Hadoop Common
0,0.25,0.1,0.25,1.343891045,1.914768145,1.898361445,0.664065,0.5,0.05,0.45,0,0.5,-0.12935,0.14333,0,4,0,0,0,0,0,0,Hadoop Common
0,0.114285714,0,0.2,0.925567537,1.402062471,1.387417491,0.644348571,0.628571429,0.085714286,0.285714286,0,0.714285714,-0.356825,0.284166667,0,2.4,0,0,0,0,0,0,Hadoop Common
0.086956522,0.217391304,0.217391304,0.260869565,0.871630617,1.230408414,1.221212174,0.724073913,0.47826087,0.217391304,0.304347826,0,0.391304348,-0.11484,0.353444444,0,2.47826087,0,0,0,0,0,0,Hadoop Common
0,0.5,0,0.5,0.7554643,1.18925002,1.22096427,0.8393,0.5,0,0.5,0,0.5,0,0.13335,0,1.5,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.026136375,1.66825755,1.66159095,0.125,0.5,0,0.5,0,0.5,0,0,0,1.5,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.76,2.5664287,2.5792856,0.75,1,0,0,0,1,0,0.2,0,1,0,0,0,0,0,0,Hadoop Common
0,0.105263158,0,0.315789474,0.980523099,1.40404195,1.410252938,0.517210526,0.578947368,0.052631579,0.368421053,0,0.421052632,-0.086285714,0.1959875,0,3.473684211,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.4366667,2.1783333,2.2016666,0.0714,1,0,0,0,1,0,0.0167,0,1,0,0,0,0,0,0,Hadoop Common
0,0.161290323,0,0,1.133291422,1.639054215,1.652889337,0.787916129,0.774193548,0.096774194,0.129032258,0,0.35483871,-0.099875,0.2279,0,2.322580645,0,0,0,0,0,0,Hadoop Common
0,0.142857143,0,0.142857143,1.24523738,1.783160435,1.760403687,0.608019048,0.714285714,0.095238095,0.19047619,0,0.80952381,-0.16405,0.1741,0,3.380952381,0,0,0,0,0,0,Hadoop Common
0.057692308,0.019230769,0.057692308,0.230769231,0.995267742,1.433130886,1.448887304,0.636982692,0.653846154,0.096153846,0.25,0,0.365384615,-0.147108333,0.144106667,0,2.730769231,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.8970149,1.2052239,1.3053732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hadoop Common
0,0.111111111,0.111111111,0.111111111,1.160692031,1.667141844,1.668388624,0.521738889,0.722222222,0,0.277777778,0,0.5,-0.144433333,0.19067,0,2.166666667,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.71,1.2775,1.1,0.875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0.010638298,0.281914894,0.159574468,0.356382979,1.058743229,1.584421768,1.586554496,0.624064362,0.64893617,0.154255319,0.196808511,0,0.579787234,-0.156806818,0.226407767,0,3.25,0,0,0,0,0,0,Hadoop Common
0,0,0,0.666666667,1.083200033,1.5061222,1.632055533,0.605566667,0.666666667,0,0.333333333,0,0,-0.3906,0.3875,0,1.666666667,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.51776785,0.886339275,0.829285725,0.875,1,0,0,0,0.5,0,0.2,0,1.5,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.3985136,2.1063514,2.1383784,0.4138,0,0,1,0,1,0,0.1875,0,3,0,0,0,0,0,0,Hadoop Common
0,0,0,1.25,1.095331575,1.556024625,1.575009225,0.2347,0.25,0,0.75,0,1,-0.3563,0.084366667,0,3.75,0,0,0,0,0,0,Hadoop Common
0,0.068965517,0.034482759,0.24137931,0.98468111,1.431504038,1.446017149,0.661872414,0.655172414,0.034482759,0.310344828,0,0.448275862,-0.04535,0.1463,0,3.724137931,0,0,0,0,0,0,Hadoop Common
0,0,0,0.333333333,1.120226087,1.741653733,1.7120284,0.5104,0.333333333,0.666666667,0,0,0,0,0.2833,0,1.333333333,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.5875,2.5325,2.4650002,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0.6,1.231889968,1.77576804,1.7141606,0.7138,1,0,0,0,0.4,0,0.2516,0,2.4,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.0006667,1.30529162,1.3704166,1,1,0,0,0,1,-0.0625,0.15,0,2,0,0,0,0,0,0,Hadoop Common
0,0,0,0,1.0019697,1.4287878,1.4034848,0.25,0,0,1,0,0,0,0.1875,0,2,0,0,0,0,0,0,Hadoop Common
0.028103044,0.135831382,0.159250585,0.177985948,0.934635023,1.406254335,1.367521587,0.609048244,0.740046838,0.011709602,0.245901639,0.00234192,0.428571429,-0.189449438,0.277813043,0,2.868852459,0,0,0,0,0,0,Hadoop Common
0,0,0.5,0.5,0.8700103,1.315036,1.2755722,0.2521,0,0,1,0,0.5,0,0.08225,0,3.5,0,0,0,0,0,0,Hadoop Common
0,0.428571429,0,0.071428571,1.023217214,1.617061599,1.601629893,0.690060714,0.714285714,0.142857143,0.142857143,0,0.535714286,-0.1409,0.158076471,0,1.892857143,0,0,0,0,0,0,Hadoop Common
0.021052632,0.189473684,0.136842105,0.263157895,1.077820732,1.63541373,1.617815188,0.576084211,0.547368421,0.073684211,0.357894737,0.021052632,0.578947368,-0.14788,0.200416667,0,4.589473684,0,0,0,0,0,0,Hadoop Common
0,0.25,0,1,0.8245804,1.1963791,1.19367695,0.537975,0.25,0,0.75,0,0.5,-0.22,0.25155,0,3.75,0,0,0,0,0,0,Hadoop Common
0,1,0,1,1.064026,1.6023376,1.69,0.15,1,0,0,0,1,-0.0208,0,0,5,0,0,0,0,0,0,Hadoop Common
1,0,0,1,1.4591666,1.6175001,1.665,1,1,0,0,0,0,-0.5,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,3,1.2720733,1.6388316,1.6065979,0.5216,0,0,1,0,1,-0.1313,0,0,9,0,0,0,0,0,0,Hadoop Common
0,0.230769231,0,0.153846154,1.146627536,1.766373454,1.7556225,0.808546154,0.692307692,0.230769231,0.076923077,0,0.307692308,-0.1167,0.229683333,0,2.076923077,0,0,0,0,0,0,Hadoop Common
0,0.166666667,0,0.5,0.954390914,1.297371694,1.367110749,0.41175,0.333333333,0.166666667,0.5,0,0.333333333,-0.5,0.2266,0,4,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.905,1.13836537,1.1284615,0.75,1,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0.2,0.980633036,1.50948719,1.516669974,0.20662,0.2,0.2,0.6,0,0.6,-0.2425,0.0764,0,3.2,0,0,0,0,0,0,Hadoop Common
0,0.333333333,0.666666667,0.666666667,0.746666667,1.0844762,0.989857133,0.690466667,0.666666667,0,0.333333333,0,0.333333333,0,0.5,0,2.333333333,0,0,0,0,0,0,Hadoop Common
0,1,0,0,1.0428947,1.5377631,1.5614474,-0.1167,0,0,1,0,1,0,0.0929,0,5,0,0,0,0,0,0,Hadoop Common
0,0.5,0,1,0.875884165,1.36250705,1.3824288,0.1797,0,0,1,0,0.5,-0.1708,0.225,0,5,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.616288715,1.014589765,1.04489345,0.4375,1,0,0,0,0.25,0,0.15,0,2.25,0,0,0,0,0,0,Hadoop Common
0.04,0,0.08,0.2,0.9713104,1.435260108,1.499455794,0.711624,0.76,0,0.24,0,0.6,-0.17835,0.20205,0,2.04,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Hadoop Common
0,0,0,0,0.92784315,1.3060784,1.3737255,0.4167,1,0,0,0,1,0,0.05,0,4,0,0,0,0,0,0,Hadoop Common
0,0.285714286,0.285714286,0.142857143,0.852575833,1.338148997,1.294368799,0.682114286,0.714285714,0,0.285714286,0,0.714285714,0,0.22334,0,2.142857143,0,0,0,0,0,0,Hadoop Common
0,0.090909091,0.181818182,0.090909091,0.914883971,1.463759945,1.489342236,0.774172727,0.727272727,0,0.272727273,0,0.363636364,-0.0583,0.2189,0,2.909090909,0,0,0,0,0,0,Hadoop Common
